old_tag,canonical_tag,merged,merge_confidence,reason
foreign_resident_card_registration_query_country_limitation_3_followup_a,foreign_resident_card_registration_query_country_limitation_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_4_followup_a,foreign_resident_card_registration_query_country_limitation_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_followup_a,foreign_resident_card_registration_query_country_limitation_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_query_country_limitation_3_followup_b,foreign_resident_card_registration_query_country_limitation_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_4_followup_b,foreign_resident_card_registration_query_country_limitation_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_followup_b,foreign_resident_card_registration_query_country_limitation_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_query_country_limitation_3_followup_c,foreign_resident_card_registration_query_country_limitation_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_4_followup_c,foreign_resident_card_registration_query_country_limitation_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_followup_c,foreign_resident_card_registration_query_country_limitation_followup_c,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_query_country_limitation_3_followup_d,foreign_resident_card_registration_query_country_limitation_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_4_followup_d,foreign_resident_card_registration_query_country_limitation_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_query_country_limitation_followup_d,foreign_resident_card_registration_query_country_limitation_followup_d,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_rejected,foreign_resident_card_registration_rejected,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_rejected_followup_a,foreign_resident_card_registration_rejected_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_rejected_followup_b,foreign_resident_card_registration_rejected_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_rejected_followup_c,foreign_resident_card_registration_rejected_followup_c,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_rejected_followup_d,foreign_resident_card_registration_rejected_followup_d,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents,foreign_resident_card_registration_required_documents,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_2_followup_a,foreign_resident_card_registration_required_documents_2_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_2_followup_b,foreign_resident_card_registration_required_documents_2_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_2_followup_c,foreign_resident_card_registration_required_documents_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_required_documents_followup_c,foreign_resident_card_registration_required_documents_followup_c,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_2_followup_d,foreign_resident_card_registration_required_documents_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
foreign_resident_card_registration_required_documents_followup_d,foreign_resident_card_registration_required_documents_followup_d,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_followup_a,foreign_resident_card_registration_required_documents_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_card_registration_required_documents_followup_b,foreign_resident_card_registration_required_documents_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_multiple_registration_new,foreign_resident_multiple_registration_new,False,0.0,canonical_or_unmerged
foreign_resident_multiple_registration_new_followup_a,foreign_resident_multiple_registration_new_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_multiple_registration_new_followup_b,foreign_resident_multiple_registration_new_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_multiple_registration_new_followup_c,foreign_resident_multiple_registration_new_followup_c,False,0.0,canonical_or_unmerged
foreign_resident_multiple_registration_new_followup_d,foreign_resident_multiple_registration_new_followup_d,False,0.0,canonical_or_unmerged
foreign_resident_nid_adjudication_pending,foreign_resident_nid_adjudication_pending,False,0.0,canonical_or_unmerged
foreign_resident_nid_adjudication_pending_followup_a,foreign_resident_nid_adjudication_pending_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_nid_adjudication_pending_followup_b,foreign_resident_nid_adjudication_pending_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_nid_adjudication_pending_followup_c,foreign_resident_nid_adjudication_pending_followup_c,False,0.0,canonical_or_unmerged
foreign_resident_nid_adjudication_pending_followup_d,foreign_resident_nid_adjudication_pending_followup_d,False,0.0,canonical_or_unmerged
foreign_resident_passport_expaired_card_registration_process,foreign_resident_passport_expaired_card_registration_process,False,0.0,canonical_or_unmerged
foreign_resident_passport_expaired_card_registration_process_followup_a,foreign_resident_passport_expaired_card_registration_process_followup_a,False,0.0,canonical_or_unmerged
foreign_resident_passport_expaired_card_registration_process_followup_b,foreign_resident_passport_expaired_card_registration_process_followup_b,False,0.0,canonical_or_unmerged
foreign_resident_passport_expaired_card_registration_process_followup_c,foreign_resident_passport_expaired_card_registration_process_followup_c,False,0.0,canonical_or_unmerged
forgot_password_flow,forgot_password_flow,False,0.0,canonical_or_unmerged
form_number_not_working,form_number_not_working,False,0.0,canonical_or_unmerged
fraction,fraction,False,0.0,canonical_or_unmerged
goodbye,goodbye,False,0.0,canonical_or_unmerged
greetings,greetings,False,0.0,canonical_or_unmerged
help_center_access,help_center_access,False,0.0,canonical_or_unmerged
help_center_contents,help_center_contents,False,0.0,canonical_or_unmerged
help_center_definition,help_center_definition,False,0.0,canonical_or_unmerged
help_contact_location,help_contact_location,False,0.0,canonical_or_unmerged
help_service_key_points,help_service_key_points,False,0.0,canonical_or_unmerged
home_screen_usage,home_screen_usage,False,0.0,canonical_or_unmerged
how_many_wife_name_can_be_added_in_nid_card,how_many_wife_name_can_be_added_in_nid_card,False,0.0,canonical_or_unmerged
how_many_wife_name_can_be_added_in_nid_card_followup_a,how_many_wife_name_can_be_added_in_nid_card_followup_a,False,0.0,canonical_or_unmerged
how_many_wife_name_can_be_added_in_nid_card_followup_b,how_many_wife_name_can_be_added_in_nid_card_followup_b,False,0.0,canonical_or_unmerged
how_many_wife_name_can_be_added_in_nid_card_followup_c,how_many_wife_name_can_be_added_in_nid_card_followup_c,False,0.0,canonical_or_unmerged
how_many_wife_name_can_be_added_in_nid_card_followup_d,how_many_wife_name_can_be_added_in_nid_card_followup_d,False,0.0,canonical_or_unmerged
how_to_apply_for_correction_in_online_portal,how_to_apply_for_correction_in_online_portal,False,0.0,canonical_or_unmerged
how_to_apply_for_correction_in_online_portal_followup_a,how_to_apply_for_correction_in_online_portal_followup_a,False,0.0,canonical_or_unmerged
how_to_apply_for_correction_in_online_portal_followup_b,how_to_apply_for_correction_in_online_portal_followup_b,False,0.0,canonical_or_unmerged
how_to_apply_for_correction_in_online_portal_followup_c,how_to_apply_for_correction_in_online_portal_followup_c,False,0.0,canonical_or_unmerged
how_to_apply_for_correction_in_online_portal_followup_d,how_to_apply_for_correction_in_online_portal_followup_d,False,0.0,canonical_or_unmerged
how_to_complain_not_getting_help_from_election_office,how_to_complain_not_getting_help_from_election_office,False,0.0,canonical_or_unmerged
how_to_complain_not_getting_help_from_election_office_followup_a,how_to_complain_not_getting_help_from_election_office_followup_a,False,0.0,canonical_or_unmerged
how_to_complain_not_getting_help_from_election_office_followup_b,how_to_complain_not_getting_help_from_election_office_followup_b,False,0.0,canonical_or_unmerged
husband_name_previous_card,husband_name_previous_card,False,0.0,canonical_or_unmerged
husband_name_previous_card_followup_a,husband_name_previous_card_followup_a,False,0.0,canonical_or_unmerged
husband_name_previous_card_followup_b,husband_name_previous_card_followup_b,False,0.0,canonical_or_unmerged
husband_name_previous_card_followup_c,husband_name_previous_card_followup_c,False,0.0,canonical_or_unmerged
husband_name_previous_card_followup_d,husband_name_previous_card_followup_d,False,0.0,canonical_or_unmerged
husband_talak_name_remove,husband_talak_name_remove,False,0.0,canonical_or_unmerged
husband_talak_name_remove_followup_a,husband_talak_name_remove_followup_a,False,0.0,canonical_or_unmerged
husband_talak_name_remove_followup_b,husband_talak_name_remove_followup_b,False,0.0,canonical_or_unmerged
husband_talak_name_remove_followup_c,husband_talak_name_remove_followup_c,False,0.0,canonical_or_unmerged
husband_talak_name_remove_followup_d,husband_talak_name_remove_followup_d,False,0.0,canonical_or_unmerged
incorrect_info_restart,incorrect_info_restart,False,0.0,canonical_or_unmerged
information_correct_but_account_locked,information_correct_but_account_locked,False,0.0,canonical_or_unmerged
information_correct_but_account_locked_followup_a,information_correct_but_account_locked_followup_a,False,0.0,canonical_or_unmerged
information_correct_but_account_locked_followup_b,information_correct_but_account_locked_followup_b,False,0.0,canonical_or_unmerged
information_correct_but_account_locked_followup_c,information_correct_but_account_locked_followup_c,False,0.0,canonical_or_unmerged
information_correct_but_account_locked_followup_d,information_correct_but_account_locked_followup_d,False,0.0,canonical_or_unmerged
instant_card_correction_fee,instant_card_correction_fee,False,0.0,canonical_or_unmerged
instant_card_correction_fee_followup_a,instant_card_correction_fee_followup_a,False,0.0,canonical_or_unmerged
instant_card_correction_fee_followup_b,instant_card_correction_fee_followup_b,False,0.0,canonical_or_unmerged
instant_card_correction_fee_followup_c,instant_card_correction_fee_followup_c,False,0.0,canonical_or_unmerged
instant_card_correction_fee_followup_d,instant_card_correction_fee_followup_d,False,0.0,canonical_or_unmerged
instruction_following_tips,instruction_following_tips,False,0.0,canonical_or_unmerged
liveness_check_avoid,liveness_check_avoid,False,0.0,canonical_or_unmerged
liveness_check_purpose,liveness_check_purpose,False,0.0,canonical_or_unmerged
liveness_check_steps,liveness_check_steps,False,0.0,canonical_or_unmerged
location_service_required_reason,location_service_required_reason,False,0.0,canonical_or_unmerged
login_after_logout,login_after_logout,False,0.0,canonical_or_unmerged
login_after_registration,login_after_registration,False,0.0,canonical_or_unmerged
login_credentials_required,login_credentials_required,False,0.0,canonical_or_unmerged
login_page_not_opening,login_page_not_opening,False,0.0,canonical_or_unmerged
login_safety_precautions,login_safety_precautions,False,0.0,canonical_or_unmerged
login_using_old_id_password,login_using_old_id_password,False,0.0,canonical_or_unmerged
login_using_old_id_password_followup_a,login_using_old_id_password_followup_a,False,0.0,canonical_or_unmerged
login_using_old_id_password_followup_b,login_using_old_id_password_followup_b,False,0.0,canonical_or_unmerged
login_using_old_id_password_followup_c,login_using_old_id_password_followup_c,False,0.0,canonical_or_unmerged
login_using_old_id_password_followup_d,login_using_old_id_password_followup_d,False,0.0,canonical_or_unmerged
logout_available,logout_available,False,0.0,canonical_or_unmerged
logout_steps,logout_steps,False,0.0,canonical_or_unmerged
ministry_provide_dual_citizenship_certificate,ministry_provide_dual_citizenship_certificate,False,0.0,canonical_or_unmerged
mobile_number_entry,mobile_number_entry,False,0.0,canonical_or_unmerged
multiple_marks_invalid_vote,multiple_marks_invalid_vote,False,0.0,canonical_or_unmerged
name_correction_in_nid_card,name_correction_in_nid_card,False,0.0,canonical_or_unmerged
name_correction_in_nid_card_followup_a,name_correction_in_nid_card_followup_a,False,0.0,canonical_or_unmerged
name_correction_in_nid_card_followup_b,name_correction_in_nid_card_followup_b,False,0.0,canonical_or_unmerged
name_correction_in_nid_card_followup_c,name_correction_in_nid_card_followup_c,False,0.0,canonical_or_unmerged
name_correction_in_nid_card_followup_d,name_correction_in_nid_card_followup_d,False,0.0,canonical_or_unmerged
necessary_documents_to_modify_voter_area,necessary_documents_to_modify_voter_area,False,0.0,canonical_or_unmerged
necessary_documents_to_modify_voter_area_followup_a,necessary_documents_to_modify_voter_area_followup_a,False,0.0,canonical_or_unmerged
necessary_documents_to_modify_voter_area_followup_b,necessary_documents_to_modify_voter_area_followup_b,False,0.0,canonical_or_unmerged
necessary_documents_to_modify_voter_area_followup_c,necessary_documents_to_modify_voter_area_followup_c,False,0.0,canonical_or_unmerged
necessary_documents_to_modify_voter_area_followup_d,necessary_documents_to_modify_voter_area_followup_d,False,0.0,canonical_or_unmerged
new_card_got_old_card_found_what_to_do,new_card_got_old_card_found_what_to_do,False,0.0,canonical_or_unmerged
new_card_got_old_card_found_what_to_do_followup_a,new_card_got_old_card_found_what_to_do_followup_a,False,0.0,canonical_or_unmerged
new_card_got_old_card_found_what_to_do_followup_b,new_card_got_old_card_found_what_to_do_followup_b,False,0.0,canonical_or_unmerged
new_card_got_old_card_found_what_to_do_followup_c,new_card_got_old_card_found_what_to_do_followup_c,False,0.0,canonical_or_unmerged
new_card_got_old_card_found_what_to_do_followup_d,new_card_got_old_card_found_what_to_do_followup_d,False,0.0,canonical_or_unmerged
new_nid_card_age,new_nid_card_age,False,0.0,canonical_or_unmerged
new_nid_card_age_followup_a,new_nid_card_age_followup_a,False,0.0,canonical_or_unmerged
new_nid_card_age_followup_b,new_nid_card_age_followup_b,False,0.0,canonical_or_unmerged
new_nid_card_age_followup_c,new_nid_card_age_followup_c,False,0.0,canonical_or_unmerged
new_nid_card_age_followup_d,new_nid_card_age_followup_d,False,0.0,canonical_or_unmerged
new_voter_application_cancelled,new_voter_application_cancelled,False,0.0,canonical_or_unmerged
new_voter_application_cancelled_followup_a,new_voter_application_cancelled_followup_a,False,0.0,canonical_or_unmerged
new_voter_application_cancelled_followup_b,new_voter_application_cancelled_followup_b,False,0.0,canonical_or_unmerged
new_voter_application_cancelled_followup_c,new_voter_application_cancelled_followup_c,False,0.0,canonical_or_unmerged
new_voter_application_cancelled_followup_d,new_voter_application_cancelled_followup_d,False,0.0,canonical_or_unmerged
new_voter_application_not_submitted_to_upazila_or_thana_office,new_voter_application_not_submitted_to_upazila_or_thana_office,False,0.0,canonical_or_unmerged
new_voter_application_not_submitted_to_upazila_or_thana_office_followup_a,new_voter_application_not_submitted_to_upazila_or_thana_office_followup_a,False,0.0,canonical_or_unmerged
new_voter_application_not_submitted_to_upazila_or_thana_office_followup_b,new_voter_application_not_submitted_to_upazila_or_thana_office_followup_b,False,0.0,canonical_or_unmerged
new_voter_application_not_submitted_to_upazila_or_thana_office_followup_c,new_voter_application_not_submitted_to_upazila_or_thana_office_followup_c,False,0.0,canonical_or_unmerged
new_voter_application_not_submitted_to_upazila_or_thana_office_followup_d,new_voter_application_not_submitted_to_upazila_or_thana_office_followup_d,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed,new_voter_apply_online_what_documents_needed,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_2_followup_a,new_voter_apply_online_what_documents_needed_2_followup_a,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_2_followup_b,new_voter_apply_online_what_documents_needed_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_followup_d,new_voter_apply_online_what_documents_needed_followup_d,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_2_followup_c,new_voter_apply_online_what_documents_needed_2_followup_c,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_3_followup_c,new_voter_apply_online_what_documents_needed_2_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_4_followup_c,new_voter_apply_online_what_documents_needed_2_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_2_followup_d,new_voter_apply_online_what_documents_needed_3_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_3_followup_d,new_voter_apply_online_what_documents_needed_3_followup_d,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_4_followup_d,new_voter_apply_online_what_documents_needed_3_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_3_followup_a,new_voter_apply_online_what_documents_needed_4_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_4_followup_a,new_voter_apply_online_what_documents_needed_4_followup_a,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_3_followup_b,new_voter_apply_online_what_documents_needed_3_followup_b,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_4_followup_b,new_voter_apply_online_what_documents_needed_3_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_apply_online_what_documents_needed_followup_a,new_voter_apply_online_what_documents_needed_followup_a,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_followup_b,new_voter_apply_online_what_documents_needed_followup_b,False,0.0,canonical_or_unmerged
new_voter_apply_online_what_documents_needed_followup_c,new_voter_apply_online_what_documents_needed_followup_c,False,0.0,canonical_or_unmerged
new_voter_but_card_rejected,new_voter_but_card_rejected,False,0.0,canonical_or_unmerged
new_voter_can_not_download_card_with_form_number,new_voter_can_not_download_card_with_form_number,False,0.0,canonical_or_unmerged
new_voter_can_not_download_card_with_form_number_followup_a,new_voter_can_not_download_card_with_form_number_followup_a,False,0.0,canonical_or_unmerged
new_voter_can_not_download_card_with_form_number_followup_b,new_voter_can_not_download_card_with_form_number_followup_b,False,0.0,canonical_or_unmerged
new_voter_can_not_download_card_with_form_number_followup_c,new_voter_can_not_download_card_with_form_number_followup_c,False,0.0,canonical_or_unmerged
new_voter_can_not_download_card_with_form_number_followup_d,new_voter_can_not_download_card_with_form_number_followup_d,False,0.0,canonical_or_unmerged
new_voter_card_getting_time,new_voter_card_getting_time,False,0.0,canonical_or_unmerged
new_voter_card_not_taken_has_form_no_can_not_register_online,new_voter_card_not_taken_has_form_no_can_not_register_online,False,0.0,canonical_or_unmerged
new_voter_fees,new_voter_fees,False,0.0,canonical_or_unmerged
new_voter_fees_2_followup_a,new_voter_fees_2_followup_a,False,0.0,canonical_or_unmerged
new_voter_fees_2_followup_b,new_voter_fees_2_followup_b,False,0.0,canonical_or_unmerged
new_voter_fees_2_followup_c,new_voter_fees_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_3_followup_c,new_voter_fees_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_followup_c,new_voter_fees_followup_c,False,0.0,canonical_or_unmerged
new_voter_fees_2_followup_d,new_voter_fees_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_3_followup_d,new_voter_fees_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_followup_d,new_voter_fees_followup_d,False,0.0,canonical_or_unmerged
new_voter_fees_3_followup_a,new_voter_fees_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_followup_a,new_voter_fees_followup_a,False,0.0,canonical_or_unmerged
new_voter_fees_3_followup_b,new_voter_fees_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_fees_followup_b,new_voter_fees_followup_b,False,0.0,canonical_or_unmerged
new_voter_got_normal_card_when_get_smart_card,new_voter_got_normal_card_when_get_smart_card,False,0.0,canonical_or_unmerged
new_voter_got_normal_card_when_get_smart_card_followup_a,new_voter_got_normal_card_when_get_smart_card_followup_a,False,0.0,canonical_or_unmerged
new_voter_got_normal_card_when_get_smart_card_followup_b,new_voter_got_normal_card_when_get_smart_card_followup_b,False,0.0,canonical_or_unmerged
new_voter_got_normal_card_when_get_smart_card_followup_d,new_voter_got_normal_card_when_get_smart_card_followup_d,False,0.0,canonical_or_unmerged
new_voter_how_to_get_card,new_voter_how_to_get_card,False,0.0,canonical_or_unmerged
new_voter_how_to_get_card_followup_a,new_voter_how_to_get_card_followup_a,False,0.0,canonical_or_unmerged
new_voter_how_to_get_card_followup_b,new_voter_how_to_get_card_followup_b,False,0.0,canonical_or_unmerged
new_voter_how_to_get_card_followup_c,new_voter_how_to_get_card_followup_c,False,0.0,canonical_or_unmerged
new_voter_how_to_get_card_followup_d,new_voter_how_to_get_card_followup_d,False,0.0,canonical_or_unmerged
new_voter_identifier_who,new_voter_identifier_who,False,0.0,canonical_or_unmerged
new_voter_identifier_who_followup_a,new_voter_identifier_who_followup_a,False,0.0,canonical_or_unmerged
new_voter_identifier_who_followup_b,new_voter_identifier_who_followup_b,False,0.0,canonical_or_unmerged
new_voter_identifier_who_followup_c,new_voter_identifier_who_followup_c,False,0.0,canonical_or_unmerged
new_voter_identifier_who_followup_d,new_voter_identifier_who_followup_d,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana,new_voter_no_messages_from_upzila_or_thana,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana_2_followup_a,new_voter_no_messages_from_upzila_or_thana_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_no_messages_from_upzila_or_thana_followup_a,new_voter_no_messages_from_upzila_or_thana_followup_a,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana_2_followup_b,new_voter_no_messages_from_upzila_or_thana_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_no_messages_from_upzila_or_thana_followup_b,new_voter_no_messages_from_upzila_or_thana_followup_b,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana_2_followup_c,new_voter_no_messages_from_upzila_or_thana_2_followup_c,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana_2_followup_d,new_voter_no_messages_from_upzila_or_thana_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_no_messages_from_upzila_or_thana_followup_d,new_voter_no_messages_from_upzila_or_thana_followup_d,False,0.0,canonical_or_unmerged
new_voter_no_messages_from_upzila_or_thana_followup_c,new_voter_no_messages_from_upzila_or_thana_followup_c,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit,new_voter_online_what_documents_to_submit,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_2_followup_a,new_voter_online_what_documents_to_submit_2_followup_a,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_3_followup_a,new_voter_online_what_documents_to_submit_2_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_2_followup_b,new_voter_online_what_documents_to_submit_2_followup_b,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_3_followup_b,new_voter_online_what_documents_to_submit_2_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_2_followup_c,new_voter_online_what_documents_to_submit_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_3_followup_c,new_voter_online_what_documents_to_submit_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_4_followup_c,new_voter_online_what_documents_to_submit_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_followup_c,new_voter_online_what_documents_to_submit_followup_c,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_2_followup_d,new_voter_online_what_documents_to_submit_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_3_followup_d,new_voter_online_what_documents_to_submit_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_4_followup_d,new_voter_online_what_documents_to_submit_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_online_what_documents_to_submit_followup_d,new_voter_online_what_documents_to_submit_followup_d,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_4_followup_a,new_voter_online_what_documents_to_submit_4_followup_a,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_4_followup_b,new_voter_online_what_documents_to_submit_4_followup_b,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_followup_a,new_voter_online_what_documents_to_submit_followup_a,False,0.0,canonical_or_unmerged
new_voter_online_what_documents_to_submit_followup_b,new_voter_online_what_documents_to_submit_followup_b,False,0.0,canonical_or_unmerged
new_voter_pre_condition,new_voter_pre_condition,False,0.0,canonical_or_unmerged
new_voter_pre_condition_2_followup_a,new_voter_pre_condition_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_3_followup_a,new_voter_pre_condition_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_4_followup_a,new_voter_pre_condition_followup_a,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_followup_a,new_voter_pre_condition_followup_a,False,0.0,canonical_or_unmerged
new_voter_pre_condition_2_followup_b,new_voter_pre_condition_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_3_followup_b,new_voter_pre_condition_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_4_followup_b,new_voter_pre_condition_followup_b,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_followup_b,new_voter_pre_condition_followup_b,False,0.0,canonical_or_unmerged
new_voter_pre_condition_2_followup_c,new_voter_pre_condition_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_3_followup_c,new_voter_pre_condition_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_4_followup_c,new_voter_pre_condition_followup_c,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_followup_c,new_voter_pre_condition_followup_c,False,0.0,canonical_or_unmerged
new_voter_pre_condition_2_followup_d,new_voter_pre_condition_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_3_followup_d,new_voter_pre_condition_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_4_followup_d,new_voter_pre_condition_followup_d,True,100.0,high_confidence_question_and_answer_equivalence
new_voter_pre_condition_followup_d,new_voter_pre_condition_followup_d,False,0.0,canonical_or_unmerged
new_voter_registered_where_To_submit_the_downloaded_form,new_voter_registered_where_To_submit_the_downloaded_form,False,0.0,canonical_or_unmerged
new_voter_registered_where_To_submit_the_downloaded_form_followup_a,new_voter_registered_where_To_submit_the_downloaded_form_followup_a,False,0.0,canonical_or_unmerged
new_voter_registered_where_To_submit_the_downloaded_form_followup_b,new_voter_registered_where_To_submit_the_downloaded_form_followup_b,False,0.0,canonical_or_unmerged
new_voter_registered_where_To_submit_the_downloaded_form_followup_c,new_voter_registered_where_To_submit_the_downloaded_form_followup_c,False,0.0,canonical_or_unmerged
new_voter_registered_where_To_submit_the_downloaded_form_followup_d,new_voter_registered_where_To_submit_the_downloaded_form_followup_d,False,0.0,canonical_or_unmerged
new_voter_smart_card_how_to_get,new_voter_smart_card_how_to_get,False,0.0,canonical_or_unmerged
new_voter_smart_card_how_to_get_followup_a,new_voter_smart_card_how_to_get_followup_a,False,0.0,canonical_or_unmerged
new_voter_smart_card_how_to_get_followup_b,new_voter_smart_card_how_to_get_followup_b,False,0.0,canonical_or_unmerged
new_voter_smart_card_how_to_get_followup_c,new_voter_smart_card_how_to_get_followup_c,False,0.0,canonical_or_unmerged
new_voter_smart_card_how_to_get_followup_d,new_voter_smart_card_how_to_get_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_01,nid_address_update_01,False,0.0,canonical_or_unmerged
nid_address_update_01_followup_a,nid_address_update_01,True,100.0,high_confidence_question_and_answer_equivalence
nid_address_update_01_followup_b,nid_address_update_01_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_01_followup_c,nid_address_update_01_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_02,nid_address_update_02,False,0.0,canonical_or_unmerged
nid_address_update_02_followup_a,nid_address_update_02_followup_a,False,0.0,canonical_or_unmerged
nid_address_update_02_followup_b,nid_address_update_02_followup_b,False,0.0,canonical_or_unmerged
nid_address_update_02_followup_c,nid_address_update_02_followup_c,False,0.0,canonical_or_unmerged
nid_address_update_02_followup_d,nid_address_update_02_followup_d,False,0.0,canonical_or_unmerged
nid_address_update_03,nid_address_update_03,False,0.0,canonical_or_unmerged
